frames,position.x_diff,position.y_diff,position.z_diff,rotation.x_diff,rotation.y_diff,rotation.z_diff,rotation.w_diff,Spine Front-Back_diff,Spine Left-Right_diff,Spine Twist Left-Right_diff,Chest Front-Back_diff,Chest Left-Right_diff,Chest Twist Left-Right_diff,Neck Nod Down-Up_diff,Neck Tilt Left-Right_diff,Neck Turn Left-Right_diff,Head Nod Down-Up_diff,Head Tilt Left-Right_diff,Head Turn Left-Right_diff,Left Upper Leg Front-Back_diff,Left Upper Leg In-Out_diff,Left Upper Leg Twist In-Out_diff,Left Lower Leg Stretch_diff,Left Lower Leg Twist In-Out_diff,Left Foot Up-Down_diff,Left Foot Twist In-Out_diff,Right Upper Leg Front-Back_diff,Right Upper Leg In-Out_diff,Right Upper Leg Twist In-Out_diff,Right Lower Leg Stretch_diff,Right Lower Leg Twist In-Out_diff,Right Foot Up-Down_diff,Right Foot Twist In-Out_diff,Left Shoulder Down-Up_diff,Left Shoulder Front-Back_diff,Left Arm Down-Up_diff,Left Arm Front-Back_diff,Left Arm Twist In-Out_diff,Left Forearm Stretch_diff,Left Forearm Twist In-Out_diff,Left Hand Down-Up_diff,Left Hand In-Out_diff,Right Shoulder Down-Up_diff,Right Shoulder Front-Back_diff,Right Arm Down-Up_diff,Right Arm Front-Back_diff,Right Arm Twist In-Out_diff,Right Forearm Stretch_diff,Right Forearm Twist In-Out_diff,Right Hand Down-Up_diff,Right Hand In-Out_diff
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02724591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0.01231663,0.001102031,-0.01860112,0.003390749,-0.003531947,-0.0002520971,-0.0001599684,-0.01181302,-0.008748234,0.005350012,0.01424662,-0.0007773918,0.009654002,-0.004485761,0.009200466,-0.0006815277,-0.003030312,0.007105327,-0.006021262,0.002534781,0.00191714,0.009483572,-0.01083472,-0.02068873,0.01420531,0.01762812,0.007127882,-0.02223298,0.01043614,-0.006088276,-0.006860274,0.005733612,0.007743381,0.0003920164,0.00465912,-0.005715915,0.004162468,0.0001196064,-0.00711427,-0.002199508,-0.006938178,0.01158158,0,0,0.002726009,-0.004014631,0.006864191,0.009308936,0.006497175,-0.0009247523,0.01084667
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,-0.0242485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009319015,0,0,0,0,0,0.013483,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0.048497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008899575,0,0,0,0,0,-0.026966,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01947691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0.1121511,0,-0.06885622,-0.02202067,-0.04763804,-0.02457627,-0.0006233835,-0.03222625,-0.05215682,0.05803337,-0.03143601,-0.02384233,0,0.03760135,0.07728222,-0.08291209,0.03797543,0.05916937,-0.08474537,-0.06075326,-0.121116,-0.04774477,-0.1218007,-0.05306615,0.05284533,0.1121375,0.006530046,-0.148785,0.04301086,0,-0.034873,-0.02780842,0.1589634,0,0.03296563,0,-0.05804913,0,0.02973773,-0.03120191,-0.06272948,0.0189118,0,0,-0.009061776,-0.05404756,0,-0.009249101,0.03066601,-0.0302413,0.03850939
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0.1038856,0,0,0,0,0,0,0,0,0.04403945,0,0,0,0,0,0,0,0.04446881,-0.06398885,-0.05958279,-0.0984987,0,-0.09645949,0,0.03441631,0.07919465,0,-0.1177489,0,0,0,0,0.1205532,0,0.03920945,0,0,0,0,0,-0.05918565,0,0,0,0,-0.0514077,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0.102431,0,0,-0.02513487,-0.05121386,-0.02732812,0,-0.06400459,-0.03916473,0.04364711,0,-0.02605755,0,0.04190514,0.08253149,-0.0894368,0.04271986,0.04376975,-0.06306118,-0.05624222,-0.09474024,0,-0.08908801,-0.07085431,0.03039367,0.07100448,0.03722616,-0.1198432,0,0,-0.0388344,0,0.1218556,0,0.02866642,0,-0.05265315,0,0.05639438,-0.02422195,-0.05946087,0.03617306,0,0,0.01812355,-0.05886276,0,-0.0259873,0,-0.03183933,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01991291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0.09874306,0,0,0,0,0,0,0,0,0.04237072,0,0,0,0,0,0,0,0.04223647,-0.06091775,-0.05172387,-0.08354712,0,0,0,0,0.0614356,0,-0.1144602,0,0,0,0,0.1261538,0,0.01653348,0,0,0,0,0,-0.05821491,0,0,0,0,-0.06294946,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02161229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0.1111716,-0.005070509,-0.0612787,-0.02795413,-0.05681494,-0.0302006,-0.0002743822,-0.09118126,-0.02867716,0.07507686,0.00463863,-0.02882309,0,0.04697498,0.09142646,-0.09935229,0.0485418,0.07536456,-0.08436868,-0.0584413,-0.06155775,-0.01654851,-0.002529179,-0.08021042,0.007151673,0.06408617,0.04608885,-0.1215881,0.008350577,-0.06242231,0.001980808,-0.03252161,0.1414397,0,0.02883335,-0.01863465,-0.05734912,0.009347767,0.07234447,0.008079176,-0.06280998,0.06874186,0,0,0.03460534,-0.07050103,0,-0.03801256,-0.01533301,-0.02914095,-0.06256767
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0.07683764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04905712,0,0,0,0.05936309,-0.07127675,0,0,0,-0.09702975,0,0,0,0,0.1113881,0,0.03000261,0,0,0,0,0,-0.04921931,0,0,0,0,-0.05539116,0,0,0,0,-0.0572564
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,-0.0008646455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02452856,0.04110435,0,0.1567692,0.1363304,-0.1168015,0,0,0.04125401,-0.02637641,-0.05018222,0,0.05991432,0.03244487,0.01779551,0,0.0009791859,0,0,0,0,0,-0.005685944,0,0,0,0,-0.005531439,0,0,0,0,-0.06043348
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1890953,0.09906092,-0.1419809,0,0,0,0,0,0,0,0.07542111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,-0.01877709,0,-0.0810781,0,0,0,0,0.021544,-0.01878132,0,-0.02283128,0,0,0,0,0,0,0,0,0.02290995,0,0.04741564,0.02224761,-0.03702837,0.03383244,-0.02595357,0.0297667,-0.04214049,-0.07523248,-0.07167035,0.08122226,0.09529708,0.04026144,0,2.163033E-07,0.01590027,0,0,-0.03232248,0,-0.003885342,0,0,0,0.009908079,0.0235183,0,0,0,0,-0.01624529
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06694179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1098699,-0.05722994,0.08439676,0,0,0,0,0,0,0.05119542,0.0650852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05933491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,-0.0445616,0,0,0,0,0.05600969,-0.02936267,0,-0.04348668,0,0,0,0,0,0,0,0,0,0,-0.1076119,-0.06093372,0.08727629,-0.04999027,0.05190714,-0.01049933,0,-0.05381957,-0.07821497,0.06828587,0.06705436,0.04793223,0,0,0,0,0,-0.043186,0,0,0,0,0,-0.01981616,0.04542981,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03534923,0,-0.0553383,0,0,-0.1021897,0,0.04460125,0,0,0,0,0,0,-0.03362056,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,-0.005444966,0.007115893,0.01658626,0.002527076,0.003160423,0.002729477,0.000293037,0.06195034,-0.03259732,0.001634879,-0.0480997,0.002170514,0,-0.002540558,0.004285716,-0.004653708,-0.002598703,0.004513216,-0.00653608,0.03827476,0.02463301,0.0001005126,-0.01698651,0.007427373,-0.03534944,0.04644051,-0.07828069,0.05365454,-0.04816382,-0.08058143,0.05829962,0.01102415,0.01096131,0,-1.755092E-07,0.03183845,-0.05258394,-7.585985E-05,-0.0425476,0.02453035,-0.002922264,-0.007154136,0,0,-0.03002334,0.05170359,-0.02982396,0.03731051,0,0.002475446,-0.02011823
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06800186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07979087,0,0,-0.06595562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04967687,0,0,0,0,-0.02338996,0,-0.07004567,0,0,-0.07328124,0,0,0,0,0,0,0,0,-0.0325192,0,0,0,0,0,-0.01918111,0.04267529,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05386883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0.007914113,0.04807798,0,0,0,0,-0.01653972,0.008716574,0,0.01284205,0,0,0,0,0,0,0,0,0.05586425,0,0.142352,0.1077071,-0.09611546,0.02633113,0,-0.04846277,0.0381958,-0.0682105,0.01737001,-0.02924902,-0.07127395,-0.07548156,0,0,0.03138318,-0.05340378,0.01209608,0.0162596,0,0,0,0,0,-0.01545083,0.03448784,-0.02139295,0.03185632,0,0,0.03840696
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04595861,0,0.1569351,0,-0.1085235,0,0,-0.04380457,0,0,0,0,-0.05287232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0.04215217,0,0,0,0,-0.05736893,0.03016482,0,0.04454275,0,0,0,0,0,0,0,0,0.03126317,0,0.05095063,0,-0.03107506,0,0,-0.03547655,0,0,0.05783041,-0.04141844,-0.05901863,-0.09126035,0,0,0,-0.05204694,0,0,0,0,0,0,0,0,0.03393798,0,0.02785812,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06137815,0,-0.05675048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0.01012691,-0.01077914,-3.449386E-05,0,-0.01150843,0,0,-0.07196997,0.04392354,0.003711788,0.05415846,-0.005925433,0,0,-1.61062E-07,-6.689493E-07,0.009789746,7.184793E-07,6.717135E-06,0.0446696,0,0.003280569,-0.004054952,0.01022451,0.0127018,0.0152132,0.01559552,0.07368614,-0.002510614,0.07710466,-0.03899109,-0.050762,-0.08568507,0,1.233308E-08,0.02025004,-0.0538949,0.01138173,0.05460757,0.01215805,0.000152015,0.02297217,0,0,-0.01352115,0.03169208,-0.004944876,0.02453767,-0.01097243,0,0.06265537
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09866549,-0.04569242,-0.03666784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05238597,0,0.04610187,0.03341147,0,0.04859218,0,0.1073236,0.1111623,-0.07374823,-0.01235252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1015077,0,0.07976239,0,0,0.05407026,0,0.1025612,0.1101537,-0.07851645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1271551,0,0.1026871,0,0,0,0,0.123698,0,-0.09113817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,-0.006293014,0,-0.03517381,0,0.00297179,-0.01106929,0,0.000651079,0,-0.004967972,0,0.001459604,0,0.01651958,-0.004786769,0.005206141,-0.002551564,-0.005051069,0.007298388,-0.04556959,-0.04979898,-0.1635009,-0.1506245,0.1275021,0.05633349,0.02811294,0.05445845,0.007549522,0.06930839,0.06891546,-0.04756558,-0.0144384,-0.08213666,0,-0.004466647,-0.007208367,0.01094724,-0.002875466,0,-0.02431611,0.01367729,-0.02201413,0,0,0,0,-0.009920568,0,0.02194486,-0.01092916,0.08783484
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07411721,-0.08229524,0.08918902,0.06817733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,-0.1022747,0,0,0,0.04009014,0.02213858,0,0.07531462,0,-0.04600218,0,0.02078252,0,-0.03303917,-0.04297667,0.0699715,-0.03405586,-0.04535275,0.06550821,0,0.05194654,0.03705861,-0.0071258,0.06617974,0.02310124,-0.07749514,0.05135978,0.1048086,-0.01998113,0,0.03148531,-0.04991119,-0.07797765,0,-0.03020279,-0.02905805,0.08461645,-0.01212441,0,0,0.06706198,-0.04786042,0,0,0,0,0.01984114,0,0,0.02185833,0.0523275
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01975983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,-0.1044206,0,0,0,0,0,0,0,0,-0.04550854,0,0,0,0,-0.04288442,0,0,-0.04527377,0.0652969,0,0.09530285,0,0,0,0,-0.07916708,0,0.1142539,-0.06741231,0,0.06543573,-0.03635807,-0.072158,0,-0.0199341,0,0.07479787,0,0,0,0.06415331,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02032507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,-0.1059464,-0.001412487,0.08852579,0.05878963,0.05839945,0.04377218,0.0007230439,0.07318147,0.05112636,-0.04557569,0.02098203,0.02889466,-0.008705628,-0.05841175,-0.0635832,0.09209868,-0.05199685,-0.04561739,0.0657291,-0.01549913,0.1380591,0.0004764381,0.07173374,0.04701782,-0.07569157,-0.08424497,0.04409416,0.1042183,-0.07169708,-0.01940873,0.056301,-0.02417565,-0.09088549,0,-0.02023689,-0.03933619,0.06788985,-0.01787452,-0.03974356,0.004291255,0.06328011,-0.07149164,0,0,0.0338263,0.03295907,0.04334421,-0.05091554,-0.002709202,0.04138298,0.001832451
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01972019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,-0.09960689,0,0,0,0,0,0,0,0,-0.04260217,0,0,0,0,0,0,0,-0.04293562,0.06178448,0,0,0,0.06254838,0,-0.06919616,-0.09100404,0,0.09391367,0,0,0,0,-0.1010948,0,-0.02800177,0,0.0558673,0,0,0,0.05825795,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,-0.1035815,0,0.07706431,0,0.0500547,0.02599981,0,0.03867003,0.05137866,-0.04424968,0,0.02512129,0,-0.04015569,-0.08104836,0.08731534,-0.04079343,-0.06396684,0.06454252,0,0.1599014,0,0.07357421,0.04552261,-0.05554789,-0.0915402,0.04245814,0.1017232,0,0,0.03573756,0,-0.1144514,0,-0.0291955,0,0.06607127,0,0,0.02539074,0.05916554,0,0,0,0,0.04786449,0,0,-0.02580988,0.03134336,-0.04641025
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02074487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,-0.08716799,0,0,0,0,0,0,0,0,-0.03736487,0,0,0,0,0,0,0,0,0.05469802,0,0,0,0.0653355,0,-0.03455803,-0.07570497,0,0.09096359,0,0,0,0,-0.100001,0,-0.02317544,0,0,0,0,0,0.04901448,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,-0.01734158,0,0.02487651,0.01846425,0.01561395,0.007926574,0,0.007735306,0.01962978,-0.007433282,0,0.00777369,0,-0.01044647,-0.02577361,0.02659247,-0.01061098,-0.02688406,0.01065255,0.0253678,0.0494931,0,0.01088156,0.02145402,-0.007495722,-0.01571704,0.007146822,0.02000774,0,0.02669202,0.013354,0,-0.01897055,0,-0.006668867,0,0.0211232,0,0,0.01113265,0.009616334,0,0,0,0.01161929,0.01877203,0,0,-0.01110599,0.009693903,-0.02345611
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
